GeneID	GSM1942104	GSM1942105	GSM1942106	GSM1942107	GSM1942108	GSM1942109
102724193	0	0	0	0	0	0
101928612	0	0	0	0	0	0
51162	113	174	82	94	172	163
406913	0	1	1	1	0	0
10555	459	657	290	435	357	317
138311	161	259	115	178	160	154
84973	1258	1666	835	1334	883	885
677824	564	614	388	473	224	235
677804	30	39	23	47	14	16
414332	0	0	0	0	0	0
158062	0	0	0	0	0	0
100128593	0	0	0	0	0	0
102465431	0	0	0	0	0	0
138307	0	0	0	0	0	0
389812	0	0	0	0	0	0
107987143	0	0	0	0	0	0
85014	336	470	168	331	384	374
84960	46	66	41	52	27	49
100131193	36	71	34	43	23	27
55684	1168	1811	784	1572	1486	1434
100422860	9	9	9	7	10	6
389813	18	42	22	15	18	28
29085	978	1518	587	770	692	671
158056	152	281	138	59	57	48
8721	1470	2310	984	1639	1947	1777
7186	232	316	141	219	298	271
105376326	7	5	2	3	9	5
100616480	0	1	0	0	0	1
54461	621	1005	418	741	752	743
733	4	4	4	2	3	2
286256	10	17	4	7	2	2
101928638	0	0	0	0	0	0
5730	0	0	0	0	0	0
401562	0	0	0	0	1	0
286257	379	652	258	350	361	304
9022	272	409	188	515	520	526
20	1201	1897	884	1416	1348	1261
401563	5	16	13	6	2	1
2529	3	2	1	0	0	0
56654	455	855	416	767	669	635
954	18	22	10	6	23	29
105376327	0	2	1	0	1	0
89958	391	605	244	715	796	816
91373	568	959	410	305	339	329
100289341	29	33	16	24	28	26
11253	1095	1787	750	827	951	871
101930307	62	110	42	29	25	23
29952	602	945	422	563	504	534
2902	39	67	38	44	45	57
105376328	1	4	2	2	7	2
389816	10	14	5	27	17	17
100500811	0	0	1	0	0	1
100505993	0	2	0	4	0	1
29882	381	669	234	338	362	311
8636	359	551	227	375	398	373
286262	278	431	208	351	443	379
94107	348	529	234	291	372	319
27158	377	716	288	251	226	235
727800	28	47	27	24	25	25
375791	51	67	34	25	22	21
643596	8	22	18	11	3	7
142680	21	32	16	8	14	15
10383	1865	3033	1322	3421	4258	3973
401565	146	257	124	270	365	332
100129722	4	3	1	2	2	2
441476	3	4	5	2	1	1
25920	554	847	367	654	722	716
54863	12	19	10	11	9	12
441478	83	103	65	149	184	158
54932	115	206	90	112	92	72
10811	154	242	94	110	47	51
377841	67	139	63	48	38	36
26012	268	463	206	214	290	311
102466223	1	1	1	1	0	0
375775	71	112	68	92	43	47
64975	698	1052	419	705	860	819
92715	367	545	225	184	256	255
116225	275	429	173	253	281	272
92714	606	965	412	692	565	546
85026	63	131	53	59	65	58
79813	927	1640	782	1294	1335	1259
651337	14	18	9	9	9	12
693187	0	0	1	0	1	0
100133077	1	0	0	0	1	0
774	4	1	2	3	2	0
105376331	0	0	0	0	0	0
101928786	1	0	0	0	0	0
643224	32	35	19	66	44	50
101928932	0	0	0	0	0	0
107987145	0	0	0	0	0	0
100132403	25	36	19	20	31	30
112267861	6	8	6	4	10	8
105376333	7	11	6	6	6	7
105376332	1	0	1	0	0	1
105379525	9	9	4	4	4	2
102724727	9	18	9	4	7	9
107987370	0	0	0	1	0	0
107987372	5	5	3	3	7	2
102724813	7	14	11	9	6	9
102723376	0	0	0	0	0	0
347688	5	5	3	7	4	4
10771	1728	2590	1233	1926	1522	1493
107984190	47	56	32	46	36	25
107984191	3	1	1	0	0	0
22982	941	1467	667	1257	752	721
105376340	8	10	7	2	4	4
101930421	4	11	4	3	6	12
100847086	0	0	0	0	0	1
414235	23	45	19	20	41	32
23185	1202	1699	835	1274	1500	1471
101927762	1	0	0	0	0	1
107984285	17	18	5	9	14	14
105376341	1	1	0	1	0	1
23560	1075	1589	682	882	1008	973
91734	30	24	9	13	9	10
55853	62	118	59	143	76	75
3422	1111	1626	765	1786	1153	1114
22884	375	513	236	443	366	372
105376344	0	1	0	0	0	1
399706	0	0	0	0	0	0
105	2	2	1	3	5	2
105376342	13	45	19	46	39	45
642394	0	0	0	0	0	0
105376345	0	0	0	0	0	0
105376346	0	0	0	0	0	0
282980	0	0	0	0	0	0
102465944	0	0	0	0	0	0
105376348	0	0	0	0	0	0
107984168	0	0	0	0	0	1
399708	0	0	0	0	0	0
105376349	0	0	0	0	0	0
105376351	0	1	0	0	0	0
107983989	0	0	0	0	0	0
105376350	0	0	0	0	0	0
105376352	2	0	0	1	1	0
101927824	2	6	1	4	0	0
5214	1200	1949	806	1729	2344	2193
106633806	8	16	7	6	10	7
10531	750	1167	535	863	1483	1299
100507034	139	188	90	102	149	137
105376354	0	1	1	0	0	0
105376353	0	1	0	0	0	0
107987146	0	0	0	0	0	0
105376356	0	0	0	0	0	0
105376360	1	0	0	0	0	0
105376358	0	0	0	0	0	0
105376357	0	0	0	0	0	0
101927880	1	0	0	1	0	0
107984192	5	3	3	2	0	1
107984193	0	0	0	0	0	0
105376361	0	0	0	0	0	0
105376363	0	0	0	0	0	0
1316	373	646	281	866	595	603
105376364	1	0	0	0	0	0
105376365	0	0	0	0	0	0
101927904	0	0	0	0	0	0
105376367	0	0	0	0	0	0
102464829	0	0	0	0	0	0
107984195	0	0	0	0	0	0
101927964	0	0	0	0	0	0
107984196	0	0	0	0	0	0
105376368	0	0	0	0	0	0
100652988	0	0	0	0	0	0
105376369	0	0	0	0	0	0
105376370	0	0	0	0	0	0
105376371	0	0	0	0	0	0
105376372	0	0	0	0	0	0
100507059	0	0	0	0	0	0
100216001	2	1	2	4	1	1
338588	0	0	0	0	0	2
105376373	0	0	0	1	0	0
105376375	0	0	0	0	0	0
107984197	0	0	0	0	0	0
105376374	0	1	0	1	0	0
83592	195	291	107	191	160	150
389932	3	1	3	2	1	1
1645	90	102	50	104	56	67
1646	367	523	231	663	408	381
101928051	0	6	5	3	5	3
107984198	2	0	1	2	1	0
8644	199	277	136	160	80	75
340811	0	1	0	0	0	0
1109	1	0	1	0	1	0
110806285	0	0	0	0	0	0
114131	0	0	0	3	3	6
79861	4	5	5	10	3	6
10276	2690	4023	1745	3911	2735	2665
51806	333	499	214	478	300	262
100132159	16	26	7	29	12	11
810	3	0	1	0	0	1
107984169	0	3	2	2	2	4
105376380	7	13	3	6	12	5
105376381	1	0	0	0	0	0
105376382	0	0	0	0	1	0
105376383	0	0	0	1	0	1
102723629	0	0	0	0	0	0
107984199	0	0	0	1	0	0
79754	209	332	143	296	266	286
54906	2759	3893	1851	2447	2910	2670
2665	1860	2614	1169	2786	3626	3428
100189342	7	4	0	4	13	8
54522	60	84	36	49	70	63
84893	764	1212	519	667	742	640
105376384	61	102	46	51	53	46
3601	6	11	4	5	11	10
107984200	2	6	4	1	4	4
3559	0	0	0	0	0	0
107984201	0	0	0	0	0	0
84991	721	1202	517	636	635	615
101928080	1	1	0	0	0	0
5209	469	709	337	318	447	449
100422989	0	0	0	0	0	1
100628560	0	0	0	0	0	1
399715	4	16	8	5	4	2
399716	12	5	2	6	1	0
5588	0	1	0	0	2	1
107984202	0	0	0	0	0	0
439949	0	0	0	0	0	0
101928150	0	0	0	0	0	0
108570035	0	0	0	1	0	0
100652997	0	0	0	0	0	0
100507127	0	0	0	0	0	0
107984203	0	1	0	0	0	0
105376387	0	0	0	0	0	0
105376386	0	0	0	0	0	0
57713	242	355	142	212	259	248
106635547	2	3	2	0	4	4
105376388	0	0	0	0	0	0
105376390	0	0	0	0	0	0
105376391	0	0	0	0	0	0
80760	0	0	0	0	0	0
3698	3	7	5	0	5	6
22944	155	262	121	158	117	130
509	1227	1736	757	1439	1653	1602
105376392	119	155	84	134	173	161
83860	153	262	94	208	199	177
105376394	2	0	2	0	2	0
2625	2218	2983	1762	3857	4591	4303
399717	430	676	265	679	677	593
107984204	136	215	104	137	152	134
105376395	0	1	1	1	0	0
107984206	0	0	0	0	1	0
107984205	0	0	0	0	1	0
100507143	1	0	0	0	0	0
105376396	0	0	0	0	0	0
105376397	0	0	0	0	0	0
105376398	1	0	1	0	0	0
105376399	1	2	0	1	0	0
105376400	1	1	0	2	0	0
105755953	20	25	18	12	11	14
101928272	4	4	0	1	0	5
100507163	1	0	0	0	0	0
112268059	1	3	2	1	2	0
105376402	0	0	0	0	0	0
105376403	0	0	0	0	0	0
101928298	0	0	0	0	0	0
107984207	0	0	0	0	0	0
101928322	0	0	0	0	0	0
10659	0	0	0	1	0	0
207107	0	0	0	0	0	0
105376405	0	0	0	0	0	0
254312	0	0	0	0	0	0
439950	0	0	0	0	0	0
414196	0	0	0	0	0	0
105376409	0	0	0	0	0	0
9712	340	516	247	481	460	462
105376411	9	18	4	10	13	10
105376410	4	18	11	12	14	16
107984208	3	9	1	8	9	8
105376413	0	0	0	0	0	1
105376412	0	0	0	0	0	0
79746	10	16	14	8	27	21
105379850	0	0	0	0	0	0
105376415	0	0	0	0	0	0
254427	65	90	37	85	139	167
219731	3	5	3	5	9	17
26019	697	1049	457	668	669	607
105376416	1	2	3	1	3	1
55526	384	617	260	752	1278	1166
55176	92	140	79	88	128	125
100616488	2	1	0	0	0	0
11164	473	678	289	453	546	514
8872	584	750	371	478	584	510
57118	74	127	55	69	76	95
107984209	0	1	0	0	0	0
100616151	0	0	0	0	0	0
100616320	0	0	0	0	0	0
100313841	0	0	0	0	0	0
83643	5	9	3	3	8	3
105376418	0	0	0	0	0	0
10133	284	380	191	348	254	231
55388	70	106	43	252	433	451
221044	0	0	0	0	0	0
5264	106	142	54	105	99	72
22929	578	820	354	709	1044	957
105376419	0	0	0	0	1	0
105376420	0	0	0	0	0	0
222389	145	204	102	137	147	127
105376421	0	1	0	0	0	0
105376422	0	0	0	1	0	0
8559	557	878	428	398	334	335
55691	301	451	206	182	175	179
105376426	1	1	1	1	1	1
105376425	0	0	0	0	0	0
101928453	0	0	0	0	0	0
100422843	0	0	0	0	0	0
100302116	0	0	0	0	0	0
83641	814	1185	542	517	238	214
105376429	1	0	2	0	0	0
105376428	0	0	0	0	0	0
441549	9	9	6	15	4	1
51182	669	896	403	521	633	667
79723	161	203	116	199	309	262
64421	294	445	219	276	312	246
644890	4	6	3	4	0	3
108949267	2	3	2	6	9	7
105376432	0	0	0	1	0	0
55301	0	0	0	0	0	1
414149	48	88	41	128	179	163
221060	4	6	3	1	2	7
10557	232	339	133	192	197	190
105376431	4	4	3	2	8	4
9397	111	170	78	123	148	156
107984210	7	9	7	10	19	18
100192204	2	2	1	0	1	1
105376434	0	0	0	0	0	0
107984211	0	0	0	0	0	0
221061	3	3	1	3	13	9
105376433	0	0	0	0	0	1
8516	0	1	0	1	0	0
80013	281	502	216	315	307	251
102724039	0	0	0	0	0	0
9317	175	235	112	236	177	157
389941	6	7	7	12	7	2
101928701	1	0	2	1	1	1
6251	303	502	197	399	474	479
105376435	0	0	1	0	0	0
8029	2	0	1	0	1	0
1787	31	34	23	34	33	22
100507347	2	2	1	3	10	8
7431	6	2	1	16	12	16
338596	169	237	136	337	321	294
100128098	3	2	3	3	4	4
105376436	8	14	6	23	27	29
105376437	0	0	0	0	0	0
9200	32	40	26	72	100	83
102723166	12	17	15	8	13	8
8027	208	321	134	258	360	298
653567	0	1	0	1	1	0
107984212	0	1	0	0	0	0
4360	0	1	0	0	0	0
574445	0	0	0	0	0	0
221074	0	0	1	0	0	0
100129213	0	0	0	0	0	0
783	30	52	24	25	31	25
107984213	0	0	0	0	0	1
221078	109	173	91	92	84	74
221079	717	1130	540	733	696	589
105376440	0	0	1	0	0	0
107984180	0	0	0	0	0	0
340895	1255	1832	816	662	461	444
105376441	0	1	0	0	0	1
102724082	22	34	23	19	18	12
101928834	14	20	15	9	3	13
84898	1310	1932	888	1094	755	706
100616383	0	1	0	0	0	0
105376442	4	7	2	0	3	0
10529	1340	2003	901	1749	1203	1071
102725112	10	7	5	7	5	6
100128511	7	9	5	15	2	8
105376444	0	1	0	0	0	0
105376445	0	0	0	0	0	0
399726	2	7	6	11	42	39
100302129	0	0	0	0	0	0
387640	10	9	5	18	49	71
8028	328	509	261	488	556	469
107984214	1	1	0	3	1	4
64215	439	612	292	548	543	506
340900	0	0	0	0	0	0
100189083	3	2	0	3	1	1
105376447	21	34	16	15	20	16
100130992	43	73	34	28	33	33
100532731	506	717	314	550	417	382
23412	244	299	123	237	204	166
648	428	620	271	467	357	328
9576	0	1	0	0	0	1
105376448	0	0	0	0	0	0
100499489	14	36	16	22	30	25
105376449	0	0	0	1	0	0
105376450	0	0	0	0	0	0
5305	693	1197	540	1174	846	781
105376451	0	1	0	0	0	0
219681	1	0	0	2	2	3
107984215	0	1	0	0	0	0
22921	138	236	78	180	190	181
256297	0	0	0	0	0	0
256815	2	3	2	3	3	1
105376453	0	0	1	0	0	0
220213	333	448	206	293	152	154
105376454	0	0	0	0	0	0
56243	389	534	274	372	324	265
693188	0	0	1	0	0	0
105376455	2	2	1	0	1	1
57584	853	1321	590	912	739	737
105376456	0	0	0	0	0	0
56952	11	21	6	19	19	19
79896	171	273	129	215	256	244
219670	2	2	1	2	3	2
101929025	0	0	0	0	0	1
100128811	10	5	5	5	1	1
57512	202	274	154	121	50	56
101929052	0	0	0	0	0	0
105376460	0	0	0	0	0	0
101929073	0	0	0	0	0	0
53904	0	0	0	0	0	1
2572	0	0	0	0	0	0
107984176	0	0	0	0	0	0
54518	0	0	0	1	0	0
101929117	0	0	0	0	0	0
645528	0	0	0	0	0	0
102724202	0	0	0	0	0	0
105376461	0	0	1	0	0	0
731789	0	0	0	0	0	0
105376462	0	0	0	0	0	0
23590	44	74	40	71	120	113
10006	554	820	358	585	582	544
387644	0	1	0	0	0	1
22852	307	515	243	309	247	256
10730	2599	4057	1756	2206	2455	2180
84930	209	322	137	406	459	511
91452	803	1224	567	831	517	513
387646	47	60	45	40	55	44
101060171	10	9	7	3	5	4
102724245	1	1	2	1	6	2
101929180	0	0	0	0	1	2
374308	0	0	0	0	0	0
22931	843	1285	611	888	605	621
105376463	5	8	0	1	1	1
283078	12	21	7	42	30	48
101929202	0	2	0	1	1	9
55130	3	3	1	2	5	5
112268060	1	0	0	0	0	0
143098	681	991	425	991	630	617
106635548	0	0	0	0	0	0
102465880	0	0	0	0	1	0
105376466	5	8	2	5	2	0
105376467	0	0	0	0	0	1
105376468	0	0	0	2	0	0
107984216	0	0	0	0	0	1
220906	336	537	215	476	395	340
51322	1080	1608	793	1350	1230	1115
25805	1201	1792	753	894	783	825
105376470	0	0	0	0	0	0
107984170	0	1	0	0	0	0
101929218	0	0	0	0	0	0
100507605	0	0	0	0	0	0
283080	0	0	2	0	0	0
107984174	0	0	0	0	0	0
107984171	3	3	0	1	1	0
105376471	9	12	8	9	2	7
105376472	0	0	0	0	0	0
84569	0	1	0	0	0	0
107984217	0	0	0	0	0	0
105376473	0	0	0	0	1	0
105376474	0	0	1	0	1	0
102724316	240	345	143	305	304	266
6840	905	1499	690	1477	1233	1188
693189	2	2	1	1	0	0
100126327	0	1	0	3	1	2
105376475	2	4	1	2	0	0
105376476	0	0	0	0	0	0
102724333	0	0	0	0	0	0
107984172	0	0	0	0	0	0
107984173	0	0	0	0	0	0
107984218	0	0	0	0	0	0
57608	28	43	25	17	30	33
101929256	0	1	0	0	0	2
105376477	0	0	0	0	0	0
101929279	0	2	0	0	0	0
55149	425	674	300	374	369	363
729668	0	3	3	0	0	0
102466227	0	0	0	0	0	0
1326	103	129	45	114	82	81
105376478	0	0	0	0	0	0
105376479	0	0	0	0	0	0
119180	1	2	0	0	0	1
645954	0	3	1	3	1	2
105376480	0	0	0	0	0	0
220929	49	56	35	65	62	57
105376481	3	1	1	2	2	1
105376482	0	0	0	0	0	1
105376483	1	0	0	3	3	0
101929352	0	0	0	0	0	0
220930	17	35	13	28	27	43
6935	7	13	8	12	10	11
100505502	0	0	2	1	3	1
105376484	0	0	0	0	1	0
101929951	0	0	0	0	0	0
94134	1276	1772	809	1214	948	902
107984219	85	136	52	76	76	58
105376485	0	1	1	1	0	1
3799	2673	4100	1839	2727	2282	2193
80314	357	544	223	486	400	401
102031319	0	1	0	0	0	0
101929431	3	3	3	3	5	2
79741	196	295	101	202	118	110
105376486	33	43	21	19	8	6
3688	2888	4414	1987	2565	2167	2026
106633814	42	73	38	38	39	41
101929475	11	18	7	8	15	15
101929447	0	0	0	0	0	0
8829	3020	4746	2119	3181	2341	2278
105376489	0	0	0	0	0	0
105376490	0	0	0	0	0	0
100505583	1	0	0	0	0	0
56288	765	1292	586	1310	936	876
100505601	0	1	2	2	0	1
105376491	4	1	1	3	0	1
8453	516	742	301	592	532	492
100500890	0	0	0	0	2	0
1390	130	180	79	73	98	82
105376493	2	0	0	0	0	0
219771	492	718	333	724	630	580
107984220	6	8	5	2	4	2
107984221	0	4	0	0	1	1
219770	0	0	0	0	0	0
8325	57	97	43	48	33	31
100616500	6	5	1	1	2	3
105376494	0	1	1	0	2	1
107984188	0	0	0	0	0	0
102578074	0	0	0	0	0	0
105376495	0	0	0	0	0	0
107984222	0	0	0	0	0	0
105376496	0	0	0	0	0	0
91074	0	0	0	0	0	0
101929498	0	0	0	0	0	0
101929520	0	0	0	0	0	0
107984175	0	0	0	0	0	0
107984223	0	0	0	0	0	0
105376497	0	0	0	0	0	0
100288485	0	0	0	0	0	0
102724533	0	0	0	0	0	0
105376498	0	0	0	0	0	0
57209	260	338	160	214	172	187
100419868	0	2	0	0	0	0
107984224	9	10	7	12	3	6
219749	97	143	78	83	75	59
105376499	0	0	0	0	0	1
7581	1016	1480	639	914	601	602
7587	663	971	457	375	361	298
105376500	0	0	0	0	0	0
100129055	0	1	0	0	0	0
158160	60	104	60	36	34	38
285961	4	13	4	9	3	8
101929540	18	48	24	28	41	38
399744	9	28	16	14	20	17
107984177	0	0	0	0	0	0
399746	0	0	0	0	0	0
105378267	0	0	0	0	0	0
101929373	0	0	0	0	0	0
441666	12	18	8	10	11	5
414194	0	0	0	0	0	0
84856	0	0	1	0	0	0
100129482	240	414	199	135	121	137
7582	584	869	401	600	338	330
105378268	23	19	10	21	14	17
101929397	0	0	0	0	0	1
107984178	0	0	0	0	0	0
283028	0	0	0	0	0	0
105378269	0	0	0	0	0	0
9790	790	1227	571	753	916	955
101929445	1	0	0	0	3	1
104266963	0	1	0	0	2	3
100847014	0	0	0	0	0	0
5979	411	681	288	553	873	853
55454	200	280	120	153	159	137
221002	24	52	23	24	33	36
107984225	0	0	0	1	4	0
105378271	0	0	0	1	0	0
105378270	0	0	0	0	0	0
107984226	0	0	1	5	1	3
53828	18	23	12	51	25	17
3185	3292	5111	2206	4322	4265	4009
109616985	0	0	0	0	0	0
642819	29	46	29	39	35	43
105379857	1	6	8	5	2	0
8187	82	151	68	52	125	116
220992	113	177	89	65	116	99
414201	0	0	0	0	0	0
7580	179	244	111	179	187	147
414197	32	46	22	25	18	21
414208	55	53	21	17	27	21
105378274	1	3	0	1	1	0
102724264	0	0	0	0	0	0
105378275	0	0	0	0	0	0
10151	0	0	0	1	0	0
107984189	0	0	0	0	0	0
414260	0	0	0	0	0	0
100506835	0	0	0	0	0	0
105378277	0	0	0	0	0	0
283033	0	0	0	0	0	0
6387	816	1173	553	1079	522	498
100130539	1	0	1	1	0	0
107984179	2	1	1	3	0	3
220980	0	0	0	2	1	2
643236	0	0	0	1	0	0
83937	0	3	1	6	3	1
105378281	0	1	0	1	2	0
11067	8	5	2	11	2	2
220979	1	2	0	1	4	1
7570	150	238	92	152	128	130
100133308	0	0	0	0	0	0
338579	0	0	0	0	0	0
100422988	0	0	0	0	0	0
105378283	0	0	0	0	0	0
79290	0	0	0	0	0	0
240	1	9	2	14	7	6
102724323	0	0	1	0	1	0
220972	121	194	84	286	263	267
105378286	3	5	2	8	8	9
93550	46	56	22	46	40	27
653234	10	23	8	7	11	9
253725	1052	1606	724	688	646	632
643479	0	0	0	0	0	0
119016	34	50	22	14	19	16
114004351	68	119	58	47	56	51
728407	75	99	50	56	58	62
100287932	477	779	320	480	642	610
109616974	1	3	2	1	3	1
8031	1845	2916	1262	2060	2198	2012
105378287	2	8	4	4	3	5
4477	56	81	30	83	102	97
653268	38	56	23	26	22	26
100996567	0	0	0	0	0	0
105378577	2	1	0	2	0	0
195977	0	0	0	0	0	0
107984026	40	62	28	28	23	22
100132929	1	0	1	0	0	1
728113	45	68	27	119	48	41
643650	13	23	9	6	3	6
728643	9	18	8	13	4	2
107987152	18	24	27	12	9	8
5540	7	11	4	9	3	5
9721	1	3	0	2	0	0
83849	19	37	20	24	23	25
101927699	14	16	7	15	16	11
105378289	2	2	0	1	2	3
414241	60	97	41	73	50	41
102724350	3	3	1	1	1	3
101927584	0	0	0	0	0	0
102724643	0	0	0	1	0	0
414212	3	3	3	5	3	5
399761	73	109	56	39	55	51
728798	0	0	0	0	1	1
26095	0	0	0	0	0	0
105378291	0	0	0	0	0	0
101929216	0	0	0	0	0	0
2662	0	0	0	0	0	0
2658	0	0	0	0	0	0
5949	2	6	2	2	1	1
118738	96	146	68	164	85	60
107001062	1	0	1	2	0	0
105378292	1	0	1	0	0	0
653145	68	108	41	149	64	69
100133093	0	0	0	0	1	0
113939912	65	99	44	41	35	30
642517	28	44	19	17	15	9
107987147	45	64	33	24	40	28
642826	55	100	49	44	42	43
1517	1	1	0	1	0	1
112267862	1	0	0	0	0	0
439965	109	162	80	145	115	106
102724603	4	9	3	1	2	2
102724593	12	19	6	10	12	11
102724488	46	98	61	56	65	62
100996758	4	5	4	6	1	2
644054	0	0	0	0	1	0
414224	20	28	12	9	12	10
143162	5	13	5	2	4	3
5599	297	436	172	337	268	279
58504	10	11	5	1	5	6
100689073	1	0	0	0	0	0
57705	12	14	7	11	7	4
105378299	1	2	0	0	0	0
474354	1	1	0	0	0	1
105378298	0	0	1	0	0	0
100422895	0	0	0	0	0	0
196740	3	5	2	2	1	1
100506733	0	0	0	0	0	0
170370	0	0	0	0	0	0
170371	1	1	0	0	0	0
100506769	0	0	0	0	0	1
118461	0	0	0	0	0	0
644168	0	0	0	0	0	0
2074	389	594	287	389	375	324
267004	42	68	29	58	47	32
1103	0	0	0	0	0	1
6572	0	0	0	0	0	0
282966	0	0	0	0	0	0
55753	29	59	22	35	46	37
8505	469	673	320	568	494	444
100652748	55	102	36	44	61	53
113218477	69	124	49	49	55	50
109617009	0	10	1	0	1	3
414189	39	72	32	23	24	27
100421577	18	32	19	22	17	13
387680	1194	1867	815	775	764	699
56624	37	51	20	41	52	44
259230	803	1128	521	1169	684	607
104355295	53	84	29	59	40	42
105378302	3	1	1	2	1	1
653308	77	103	47	98	96	96
29974	0	0	0	0	2	1
5592	42	46	23	66	40	36
102724719	0	1	0	0	3	0
693190	0	0	0	0	0	0
23283	338	547	234	450	446	414
100506939	20	31	17	16	9	11
22943	2387	3573	1553	1752	1774	1590
101928687	327	476	221	776	396	336
105378305	0	0	0	0	1	0
4153	1	0	0	0	0	0
105378307	1	2	0	0	0	0
105378306	1	1	0	0	0	0
105378308	0	1	1	0	1	1
105378309	3	0	1	3	0	0
105378310	0	0	0	0	0	0
65217	4	5	4	0	1	0
105378311	0	0	0	0	0	0
100302192	0	0	0	0	0	0
100463289	0	0	0	0	0	0
11130	223	301	112	372	459	444
100500834	0	0	0	0	0	0
105378313	0	0	0	0	0	0
105378314	0	0	0	0	0	0
253430	220	371	183	257	180	189
55847	156	257	92	196	126	138
112268068	0	0	0	0	0	0
7321	186	269	128	151	138	127
7019	622	908	404	684	557	495
105378316	2	0	0	0	1	1
80114	2	0	0	0	2	2
107984234	0	0	0	0	0	0
728640	6	7	2	5	3	5
100507008	0	0	0	0	0	0
102724768	0	0	0	0	0	0
105682749	0	0	0	0	0	0
84457	1	2	2	5	2	1
220965	4	10	6	15	3	3
102724778	0	1	0	0	0	0
107984235	0	0	0	0	0	0
105378318	0	0	0	0	0	0
105378319	0	0	0	0	0	0
220963	21	37	14	62	52	71
100507027	0	0	0	0	0	0
8030	824	1155	602	1386	1715	1621
283025	0	1	0	0	0	0
288	1349	2034	988	1324	1190	1164
107987153	11	8	6	4	7	4
107984292	56	75	50	19	33	22
105378320	8	11	5	3	1	4
983	238	349	142	727	657	596
9886	55	108	57	87	57	70
107984236	0	2	2	1	1	2
100507058	0	0	0	0	0	0
105378323	0	0	0	0	0	0
219623	13	11	10	81	58	59
101928781	1	1	1	4	8	4
219621	2	1	4	23	5	4
107984237	3	0	0	1	3	1
84159	926	1372	697	718	497	466
219790	50	73	40	88	115	115
105378326	1	0	0	1	4	1
105378325	1	0	0	0	0	0
283045	0	0	0	3	1	1
22891	39	76	36	30	43	36
105378327	0	1	0	0	0	1
84890	463	670	347	436	438	385
1959	8	6	4	15	8	12
107984012	0	0	0	0	0	0
105378328	0	0	0	0	0	0
29982	232	334	190	222	214	176
221037	949	1417	656	1138	792	798
100302150	1	1	1	0	0	1
105378330	1	3	4	0	3	1
84989	17	27	17	34	33	25
221035	1128	1636	771	1577	859	829
105378329	3	2	4	4	2	5
101929846	8	1	1	9	8	7
107984238	0	0	1	1	0	0
101928859	0	0	0	0	0	0
105378333	0	0	0	0	0	0
105378335	0	0	0	0	0	0
107984239	0	0	0	0	0	0
105378336	0	0	0	0	0	0
305	0	0	0	0	0	0
101928887	0	0	0	0	0	0
102724863	0	0	0	0	0	0
105378337	0	0	0	0	0	0
101928913	11	27	8	14	20	16
105378338	0	1	0	0	0	0
105378339	0	1	0	1	2	0
29119	50	58	24	22	14	9
105378340	2	3	3	0	0	1
101928961	5	7	3	0	2	0
347731	9	8	5	3	0	2
102466814	0	0	0	0	0	0
100189279	40	41	32	18	4	4
56521	72	113	60	138	96	86
23411	498	744	354	473	375	365
26091	729	1156	479	651	633	602
100009667	5	5	4	1	6	9
84665	18	38	19	18	17	15
107984240	1	0	1	1	0	0
220202	1	1	0	0	0	1
107984241	0	0	0	1	0	0
64081	65	98	48	105	73	88
3189	461	670	361	605	573	620
55680	254	390	218	259	292	270
1763	158	238	127	264	348	331
8034	200	262	153	195	150	149
80312	121	178	85	183	161	130
55749	687	1085	505	613	686	581
692211	1	2	0	2	3	0
219736	63	111	52	82	67	46
79009	497	785	317	512	427	491
9188	1730	2720	1139	1781	2223	2122
26128	305	444	227	353	503	488
105378342	2	1	0	0	0	0
5552	1	0	0	1	0	0
9559	518	724	366	702	667	639
6832	287	452	192	225	281	290
101928994	0	0	0	0	1	0
80201	0	0	0	1	0	0
3098	1722	2749	1249	2332	2873	2595
6865	4	3	2	2	9	9
23555	812	1188	499	982	1179	1062
105378345	0	1	1	0	3	2
50674	1	1	0	1	0	2
101929021	0	0	0	0	0	0
219738	57	99	35	71	63	76
105378346	0	1	0	0	0	0
1305	0	0	1	1	1	0
105378347	0	0	0	0	0	0
107984242	0	0	0	0	0	0
102723350	1	2	0	0	1	0
55506	186	310	146	219	318	276
84883	95	207	68	125	134	121
219743	287	504	226	333	448	387
56681	803	1162	531	1080	854	794
5464	789	1195	512	1112	1378	1227
64106	1	1	0	0	0	0
55222	69	110	48	149	116	130
1979	864	1180	632	1616	1937	1819
4838	2	3	3	3	3	2
27143	2	1	0	3	5	4
5551	0	0	0	0	0	0
140766	0	0	0	2	1	2
219793	0	0	0	0	0	0
8879	1360	2130	976	1513	1591	1569
5092	179	265	117	320	329	331
105378349	0	0	0	0	0	0
105378350	0	0	0	0	0	0
105378351	0	0	0	0	0	0
219699	33	73	44	79	71	74
728978	2	5	1	2	3	3
107987148	1	4	0	0	1	1
112268061	2	4	4	9	5	7
55315	79	97	51	80	104	117
105378353	9	15	9	11	12	17
64072	0	9	2	1	4	4
105378356	0	0	0	0	0	0
102723377	0	0	0	0	0	0
105378355	0	1	0	0	0	0
414152	0	1	1	0	3	0
64115	0	0	0	0	0	0
102465689	0	0	0	0	0	0
5660	6347	9978	4231	6331	5719	5390
9469	26	45	21	58	79	91
9806	20	43	22	20	28	33
51008	261	394	202	347	461	426
119504	726	955	458	948	711	696
54541	1617	2561	1042	1914	1998	1867
54788	571	926	399	591	635	530
